benchmark,n_train,n_test,weight,pca_dim,model,overall_rmse,cliff_rmse,noncliff_rmse,time_s
CHEMBL234_Ki,2924,733,v6,192,TabICL-MLX,0.6164220336517797,0.6401056883017631,0.5974263016886062,8.72770619392395
CHEMBL235_EC50,1877,472,v3,96,TabICL-MLX,0.6149106824183644,0.7402262423025787,0.524689586015,2.7543489933013916
CHEMBL235_EC50,1877,472,v3,128,TabICL-MLX,0.61841964861688,0.7498775620655995,0.5230103358182866,3.662505865097046
CHEMBL235_EC50,1877,472,v3,160,TabICL-MLX,0.6161516647729329,0.7382946517777492,0.5286595071862622,4.582115888595581
CHEMBL235_EC50,1877,472,v3,192,TabICL-MLX,0.6169464509778592,0.7497231051794054,0.5203443775206437,5.5130438804626465
CHEMBL235_EC50,1877,472,v4,96,TabICL-MLX,0.6187279947779863,0.752534517719516,0.5212825713284122,2.810673952102661
CHEMBL235_EC50,1877,472,v4,128,TabICL-MLX,0.6167437491268322,0.7477168458241634,0.5217046379655348,3.6985511779785156
CHEMBL235_EC50,1877,472,v4,160,TabICL-MLX,0.6268922057219933,0.7645935584553062,0.5262940025055273,4.6101648807525635
CHEMBL235_EC50,1877,472,v4,192,TabICL-MLX,0.6139260079691654,0.7485889034795123,0.5155759267863325,5.496455192565918
CHEMBL235_EC50,1877,472,v5,96,TabICL-MLX,0.6215920278939489,0.7582078669231225,0.5217750682063659,2.7738749980926514
CHEMBL235_EC50,1877,472,v5,128,TabICL-MLX,0.6229287158051637,0.7492953009773325,0.5320286654102884,3.8586959838867188
CHEMBL235_EC50,1877,472,v5,160,TabICL-MLX,0.619601129581131,0.7473147322795338,0.5274573874776102,4.537828683853149
CHEMBL235_EC50,1877,472,v5,192,TabICL-MLX,0.6321168301691614,0.7705095143655951,0.5310813131107918,5.509331226348877
CHEMBL235_EC50,1877,472,v6,96,TabICL-MLX,0.6215367446787725,0.7504829997247265,0.5283890430920729,2.7940118312835693
CHEMBL235_EC50,1877,472,v6,128,TabICL-MLX,0.620498900188913,0.7571599844964406,0.5206062553026293,3.70786714553833
CHEMBL235_EC50,1877,472,v6,160,TabICL-MLX,0.6174346815149762,0.7519906567211244,0.51929198757332,4.55073618888855
CHEMBL235_EC50,1877,472,v6,192,TabICL-MLX,0.6187318962993703,0.7517623857620215,0.5219639776523614,5.553185939788818
CHEMBL236_Ki,2077,521,v3,96,TabICL-MLX,0.6690241857655801,0.7584663009047629,0.6045067558936511,3.079638957977295
CHEMBL236_Ki,2077,521,v3,128,TabICL-MLX,0.6683453619160706,0.7705860557523188,0.5933048436695455,4.076659202575684
CHEMBL236_Ki,2077,521,v3,160,TabICL-MLX,0.6640375918036566,0.7643782136963405,0.590516243867058,5.0040388107299805
CHEMBL236_Ki,2077,521,v3,192,TabICL-MLX,0.6727714324763595,0.7709857343251942,0.6011405307066808,6.105316877365112
CHEMBL236_Ki,2077,521,v4,96,TabICL-MLX,0.6847392484608437,0.7709776940786586,0.6229602430617682,3.073862075805664
CHEMBL236_Ki,2077,521,v4,128,TabICL-MLX,0.6658160897991348,0.7581542905855526,0.5989115378855231,4.241491079330444
CHEMBL236_Ki,2077,521,v4,160,TabICL-MLX,0.6689871447772122,0.7566507617466396,0.6059020184205794,5.106847047805786
CHEMBL236_Ki,2077,521,v4,192,TabICL-MLX,0.6729370195796821,0.7730591744576445,0.5997298924111345,6.239398002624512
CHEMBL236_Ki,2077,521,v5,96,TabICL-MLX,0.6840541923788747,0.7859213977172861,0.6095621359636403,3.0801749229431152
CHEMBL236_Ki,2077,521,v5,128,TabICL-MLX,0.6701414454668875,0.7714331887563648,0.5959203855460455,4.079078197479248
CHEMBL236_Ki,2077,521,v5,160,TabICL-MLX,0.6647674185015521,0.7594778501458835,0.5959102083067009,5.068735837936401
CHEMBL236_Ki,2077,521,v5,192,TabICL-MLX,0.6742194103887513,0.7747144080594285,0.6007217377750735,6.116894006729126
CHEMBL236_Ki,2077,521,v6,96,TabICL-MLX,0.6791888633174453,0.7808401558644813,0.6048043081539477,3.054473876953125
CHEMBL236_Ki,2077,521,v6,128,TabICL-MLX,0.6645927780301389,0.7606369552989247,0.5946373332318143,4.072803020477295
CHEMBL236_Ki,2077,521,v6,160,TabICL-MLX,0.6745902354182042,0.7686301828067906,0.6064086018383772,5.020977258682251
CHEMBL236_Ki,2077,521,v6,192,TabICL-MLX,0.6755915028104919,0.76309252370702,0.6127086809406593,6.226984024047852
CHEMBL237_EC50,762,193,v3,96,TabICL-MLX,0.699899608361344,0.7950817575340807,0.6024197749389565,1.2362172603607178
CHEMBL237_EC50,762,193,v3,128,TabICL-MLX,0.7029114080894542,0.7932045872454173,0.6111986553337749,1.6803860664367676
CHEMBL237_EC50,762,193,v3,160,TabICL-MLX,0.7022676751304932,0.7978326989025204,0.6043863280851102,2.040493965148926
CHEMBL237_EC50,762,193,v3,192,TabICL-MLX,0.7233000902881247,0.8178565544999661,0.6270185299801566,2.4529097080230713
CHEMBL237_EC50,762,193,v4,96,TabICL-MLX,0.7028610581805115,0.7899749314881839,0.6148102282216209,1.2600412368774414
CHEMBL237_EC50,762,193,v4,128,TabICL-MLX,0.6913112855339643,0.790163122369391,0.5892860605602155,1.6871638298034668
CHEMBL237_EC50,762,193,v4,160,TabICL-MLX,0.7157688512687984,0.8115165700977667,0.6179491968352939,2.1477580070495605
CHEMBL237_EC50,762,193,v4,192,TabICL-MLX,0.7227884944849753,0.8179592346978748,0.6257816909998032,2.4534871578216553
CHEMBL237_EC50,762,193,v5,96,TabICL-MLX,0.6943448223076719,0.7784789341359226,0.6095599847399641,1.2697830200195312
CHEMBL237_EC50,762,193,v5,128,TabICL-MLX,0.6874269966899745,0.7613604363072717,0.6139979699859237,1.6681749820709229
CHEMBL237_EC50,762,193,v5,160,TabICL-MLX,0.7042468340419664,0.7832092513227703,0.6254414429946779,2.0323150157928467
CHEMBL237_EC50,762,193,v5,192,TabICL-MLX,0.6950938706159734,0.7832611138620398,0.6056975393875422,2.441413164138794
CHEMBL237_EC50,762,193,v6,96,TabICL-MLX,0.7055015243740902,0.8031675928599579,0.605208162405107,1.2894699573516846
CHEMBL237_EC50,762,193,v6,128,TabICL-MLX,0.709142577960931,0.8090330764058534,0.6062890679267454,1.6437029838562012
CHEMBL237_EC50,762,193,v6,160,TabICL-MLX,0.708472789799159,0.8021027616319435,0.6129855761332348,2.0189030170440674
CHEMBL237_EC50,762,193,v6,192,TabICL-MLX,0.7088638497465994,0.8011017320896348,0.6150056444079648,2.4387989044189453
CHEMBL237_Ki,2081,522,v3,96,TabICL-MLX,0.6666614611740335,0.7475767725173751,0.5992418088293457,3.108790874481201
CHEMBL237_Ki,2081,522,v3,128,TabICL-MLX,0.6629024021269164,0.7464627856172281,0.5929642296418995,4.088496923446655
CHEMBL237_Ki,2081,522,v3,160,TabICL-MLX,0.6607059244414807,0.7300922014850042,0.603787283881515,5.050018072128296
CHEMBL237_Ki,2081,522,v3,192,TabICL-MLX,0.6596528566155638,0.7438314200962267,0.5890911935147061,6.151712894439697
CHEMBL237_Ki,2081,522,v4,96,TabICL-MLX,0.6721654308603159,0.7499376509499622,0.6077160138427415,3.0598158836364746
CHEMBL237_Ki,2081,522,v4,128,TabICL-MLX,0.6599131254977957,0.7480862759006801,0.5855711491027754,4.1298980712890625
CHEMBL237_Ki,2081,522,v4,160,TabICL-MLX,0.6555608355067967,0.7429008669482677,0.5819487801311656,5.040541887283325
CHEMBL237_Ki,2081,522,v4,192,TabICL-MLX,0.657556096936557,0.7478835522715628,0.5811182067516703,6.144542932510376
CHEMBL237_Ki,2081,522,v5,96,TabICL-MLX,0.6676627456488325,0.7482121934806218,0.6005949686503401,3.239734172821045
CHEMBL237_Ki,2081,522,v5,128,TabICL-MLX,0.657488902364564,0.7335805044715132,0.5944305835971663,4.10836124420166
CHEMBL237_Ki,2081,522,v5,160,TabICL-MLX,0.6642347224685698,0.7467066459369199,0.5953334724556752,5.034361124038696
CHEMBL237_Ki,2081,522,v5,192,TabICL-MLX,0.6621641063293431,0.7464673769466292,0.5915180720408582,6.099050283432007
CHEMBL237_Ki,2081,522,v6,96,TabICL-MLX,0.6665491780426587,0.7449935870566633,0.6014190601898357,3.0673940181732178
CHEMBL237_Ki,2081,522,v6,128,TabICL-MLX,0.6665228425294749,0.7440192656791363,0.6022671374966186,4.1216230392456055
CHEMBL237_Ki,2081,522,v6,160,TabICL-MLX,0.6621177245207203,0.7463928342192102,0.5914975910879373,5.046602010726929
CHEMBL237_Ki,2081,522,v6,192,TabICL-MLX,0.6655195967628486,0.7475929974912277,0.5970067253356984,6.480697870254517
CHEMBL238_Ki,839,213,v3,96,TabICL-MLX,0.5842077536107915,0.6729680640095583,0.5499590966880517,1.3653371334075928
CHEMBL238_Ki,839,213,v3,128,TabICL-MLX,0.5792268614282055,0.7042601429293829,0.5288109607590723,1.8310930728912354
CHEMBL238_Ki,839,213,v3,160,TabICL-MLX,0.5765348681106277,0.6978430614279276,0.5278054653261315,2.200688123703003
CHEMBL238_Ki,839,213,v3,192,TabICL-MLX,0.5772619248815114,0.696982916785441,0.5292703826017462,2.6509151458740234
CHEMBL238_Ki,839,213,v4,96,TabICL-MLX,0.5741731794271218,0.6760433107854741,0.5341729646639768,1.3755619525909424
CHEMBL238_Ki,839,213,v4,128,TabICL-MLX,0.5765515385854754,0.7166817803970095,0.5189685786167665,1.805737018585205
CHEMBL238_Ki,839,213,v4,160,TabICL-MLX,0.5831769637150624,0.7093738925605901,0.5322729807918914,2.216628313064575
CHEMBL238_Ki,839,213,v4,192,TabICL-MLX,0.5764929959549125,0.7007228720684555,0.5264138110855686,2.65091609954834
CHEMBL238_Ki,839,213,v5,96,TabICL-MLX,0.5708795367520665,0.6822111480220848,0.5266311068793083,1.3693702220916748
CHEMBL238_Ki,839,213,v5,128,TabICL-MLX,0.578456989539104,0.7090199779472123,0.5254500968768944,1.7948081493377686
CHEMBL238_Ki,839,213,v5,160,TabICL-MLX,0.5714855671242453,0.6994156799894249,0.5196144209521968,2.1896378993988037
CHEMBL238_Ki,839,213,v5,192,TabICL-MLX,0.5749528564946791,0.7048600089299981,0.5222035852645207,2.6556358337402344
CHEMBL238_Ki,839,213,v6,96,TabICL-MLX,0.5766671072906766,0.6708313798777252,0.5400496580108868,1.403735637664795
CHEMBL238_Ki,839,213,v6,128,TabICL-MLX,0.5835598324235386,0.6897808301146078,0.5417189725661391,1.7890770435333252
CHEMBL238_Ki,839,213,v6,160,TabICL-MLX,0.5835256401466103,0.703905160206619,0.5353067840698572,2.1835029125213623
CHEMBL238_Ki,839,213,v6,192,TabICL-MLX,0.5745456828819552,0.6782015199162184,0.5337603664954903,2.6696431636810303
CHEMBL239_EC50,1374,347,v3,96,TabICL-MLX,0.6549868461511128,0.7870255797202546,0.5465202816011923,2.2307729721069336
CHEMBL239_EC50,1374,347,v3,128,TabICL-MLX,0.6534029191370252,0.78754089491488,0.5428058462223777,2.780480146408081
CHEMBL239_EC50,1374,347,v3,160,TabICL-MLX,0.6557692401650632,0.7884141505620945,0.5467307309181363,3.396196126937866
CHEMBL239_EC50,1374,347,v3,192,TabICL-MLX,0.6603725688383404,0.7949519796083725,0.5495767883314026,4.114226818084717
CHEMBL239_EC50,1374,347,v4,96,TabICL-MLX,0.6432628056511355,0.7716343214892393,0.5380202182299731,2.0754878520965576
CHEMBL239_EC50,1374,347,v4,128,TabICL-MLX,0.645942137894869,0.7680824312064964,0.5468341267161537,2.783565044403076
CHEMBL239_EC50,1374,347,v4,160,TabICL-MLX,0.6487099867812797,0.7778088122564356,0.5429292019499429,3.3814117908477783
CHEMBL239_EC50,1374,347,v4,192,TabICL-MLX,0.6435807125866859,0.7770031513508601,0.5333516399649074,4.095546245574951
CHEMBL239_EC50,1374,347,v5,96,TabICL-MLX,0.6404673684806284,0.7693311169626561,0.5346496857604657,2.0860469341278076
CHEMBL239_EC50,1374,347,v5,128,TabICL-MLX,0.6544909744456361,0.7937492325546279,0.53880956493092,2.7630908489227295
CHEMBL239_EC50,1374,347,v5,160,TabICL-MLX,0.6498527249970536,0.7833818341181238,0.539737444732924,3.382887840270996
CHEMBL239_EC50,1374,347,v5,192,TabICL-MLX,0.6570792181804954,0.7925014528327405,0.5453335973817486,4.099719047546387
CHEMBL239_EC50,1374,347,v6,96,TabICL-MLX,0.6404541997473586,0.7601451955307101,0.543542298296728,2.091174840927124
CHEMBL239_EC50,1374,347,v6,128,TabICL-MLX,0.6351825225388825,0.7504048446904551,0.5423848971861522,2.795705795288086
CHEMBL239_EC50,1374,347,v6,160,TabICL-MLX,0.6401083654064743,0.7624561750606339,0.5406328630702455,3.367377996444702
CHEMBL239_EC50,1374,347,v6,192,TabICL-MLX,0.6477211131711059,0.7788650731381791,0.539895478349741,4.1219799518585205
CHEMBL244_Ki,2476,621,v3,96,TabICL-MLX,0.648002409602324,0.7473748278352087,0.541865318502244,3.8051021099090576
CHEMBL244_Ki,2476,621,v3,128,TabICL-MLX,0.642510732345894,0.7520280676813439,0.5231841883565377,4.861987113952637
CHEMBL244_Ki,2476,621,v3,160,TabICL-MLX,0.6499986355106997,0.7563775230898971,0.5350131936540976,5.936269044876099
CHEMBL244_Ki,2476,621,v3,192,TabICL-MLX,0.6624751923072986,0.7662530775148406,0.5512107094669688,7.397975921630859
CHEMBL244_Ki,2476,621,v4,96,TabICL-MLX,0.6525912243736163,0.7641787980703384,0.5309315175600119,3.6440351009368896
CHEMBL244_Ki,2476,621,v4,128,TabICL-MLX,0.6467898704425065,0.7493909110956387,0.5365349211850774,4.869786024093628
CHEMBL244_Ki,2476,621,v4,160,TabICL-MLX,0.6553510685286917,0.7542758095168883,0.5499828043330327,5.995503187179565
CHEMBL244_Ki,2476,621,v4,192,TabICL-MLX,0.6696401732254739,0.7692152042373058,0.5638513227872968,7.447326898574829
CHEMBL244_Ki,2476,621,v5,96,TabICL-MLX,0.6553437924315252,0.7493060795999493,0.5561190386705802,3.65352201461792
CHEMBL244_Ki,2476,621,v5,128,TabICL-MLX,0.6623870582397252,0.7735758185730689,0.541609180285438,4.896098613739014
CHEMBL244_Ki,2476,621,v5,160,TabICL-MLX,0.6578136616241275,0.7664498148599705,0.5401838774122122,5.970062017440796
CHEMBL244_Ki,2476,621,v5,192,TabICL-MLX,0.6652963059561182,0.7670380922728405,0.5566816080633221,7.442177057266235
CHEMBL244_Ki,2476,621,v6,96,TabICL-MLX,0.658210392127967,0.7557272783321991,0.5546724290546543,3.657548666000366
CHEMBL244_Ki,2476,621,v6,128,TabICL-MLX,0.6538873102323364,0.7673547240078233,0.5298053227818581,4.842071056365967
CHEMBL244_Ki,2476,621,v6,160,TabICL-MLX,0.6622574002150198,0.7667118066131657,0.5501286583752589,5.956534147262573
CHEMBL244_Ki,2476,621,v6,192,TabICL-MLX,0.6568957058576744,0.772906573933172,0.5295661438413984,7.3935558795928955
CHEMBL262_Ki,683,173,v3,96,TabICL-MLX,0.6888454233727328,0.628195722593509,0.7018806891410342,1.152177095413208
CHEMBL262_Ki,683,173,v3,128,TabICL-MLX,0.6722865285953884,0.6025271422259648,0.6871331059541761,1.5356249809265137
CHEMBL262_Ki,683,173,v3,160,TabICL-MLX,0.6779408868575125,0.6003240991491524,0.6943491144445638,1.8710100650787354
CHEMBL262_Ki,683,173,v3,192,TabICL-MLX,0.6783645734068298,0.604709715521364,0.6939930558791675,2.241860866546631
CHEMBL262_Ki,683,173,v4,96,TabICL-MLX,0.6996723387397268,0.6710175210026816,0.7060136585265195,1.1658449172973633
CHEMBL262_Ki,683,173,v4,128,TabICL-MLX,0.674077084754482,0.6297129320636241,0.6837448824982157,1.5471911430358887
CHEMBL262_Ki,683,173,v4,160,TabICL-MLX,0.6679346845540187,0.592701513209824,0.6838575235726524,1.840165138244629
CHEMBL262_Ki,683,173,v4,192,TabICL-MLX,0.6773264644049545,0.6026940046080268,0.693146385468359,2.235882043838501
CHEMBL262_Ki,683,173,v5,96,TabICL-MLX,0.6791338803465335,0.6624151103496165,0.6828712569037632,1.1520440578460693
CHEMBL262_Ki,683,173,v5,128,TabICL-MLX,0.6743215772028608,0.6146428246449415,0.6871444476329862,1.5232961177825928
CHEMBL262_Ki,683,173,v5,160,TabICL-MLX,0.666200919678499,0.6381043411931008,0.6724140311530794,1.8580517768859863
CHEMBL262_Ki,683,173,v5,192,TabICL-MLX,0.6797286273308263,0.6481445524012517,0.6866943884511248,2.250068187713623
CHEMBL262_Ki,683,173,v6,96,TabICL-MLX,0.6971635930823997,0.6696457808294504,0.7032588831275759,1.1525330543518066
CHEMBL262_Ki,683,173,v6,128,TabICL-MLX,0.668831764107023,0.6049416000774306,0.6824994510955839,1.5527191162109375
CHEMBL262_Ki,683,173,v6,160,TabICL-MLX,0.6663577859301302,0.589248280863789,0.6826462200577879,1.8762967586517334
CHEMBL262_Ki,683,173,v6,192,TabICL-MLX,0.6627419524752866,0.5637500965092951,0.6832141803350816,2.2535910606384277
CHEMBL264_Ki,2288,574,v3,96,TabICL-MLX,0.5655858906244585,0.6333855518556002,0.5117543623085617,3.358438730239868
CHEMBL264_Ki,2288,574,v3,128,TabICL-MLX,0.5695990450137818,0.6182631764193643,0.5321674279074994,4.603412866592407
CHEMBL264_Ki,2288,574,v3,160,TabICL-MLX,0.5659130448397877,0.618736568459274,0.5249883820746896,5.525012969970703
CHEMBL264_Ki,2288,574,v3,192,TabICL-MLX,0.5571598776551002,0.6207394819132865,0.5069495571726366,6.783651828765869
CHEMBL264_Ki,2288,574,v4,96,TabICL-MLX,0.5604328744050149,0.6265127709267571,0.5080631517820697,3.3666040897369385
CHEMBL264_Ki,2288,574,v4,128,TabICL-MLX,0.5561492357175556,0.6054322016360022,0.5181318955370986,4.4220030307769775
CHEMBL264_Ki,2288,574,v4,160,TabICL-MLX,0.5587099394635675,0.6224686621242607,0.5083580314650133,5.496243953704834
CHEMBL264_Ki,2288,574,v4,192,TabICL-MLX,0.5619649726788669,0.6265241159301868,0.5109446837127288,7.006187915802002
CHEMBL264_Ki,2288,574,v5,96,TabICL-MLX,0.5612846596599774,0.6169029014252656,0.5179673081229784,3.3322689533233643
CHEMBL264_Ki,2288,574,v5,128,TabICL-MLX,0.567248225048343,0.6257159185893694,0.5215445494491234,4.4615559577941895
CHEMBL264_Ki,2288,574,v5,160,TabICL-MLX,0.5666993270839736,0.6299186282362231,0.5168919747550815,5.450271844863892
CHEMBL264_Ki,2288,574,v5,192,TabICL-MLX,0.5598630555486964,0.6257757855770875,0.5076344691494523,6.797537088394165
CHEMBL264_Ki,2288,574,v6,96,TabICL-MLX,0.556998636326242,0.6161097036836167,0.5106617734780866,3.3203139305114746
CHEMBL264_Ki,2288,574,v6,128,TabICL-MLX,0.5631542903975492,0.6342918388466534,0.5063300870019505,4.482136249542236
CHEMBL264_Ki,2288,574,v6,160,TabICL-MLX,0.5560135906911761,0.6177908206005207,0.5073627828089018,5.472584247589111
CHEMBL264_Ki,2288,574,v6,192,TabICL-MLX,0.559360271664871,0.6183732870420192,0.5131268238495208,7.050433874130249
CHEMBL2835_Ki,489,126,v3,96,TabICL-MLX,0.41348732279748907,0.8118896759680165,0.33883323829175443,0.8664848804473877
CHEMBL2835_Ki,489,126,v3,128,TabICL-MLX,0.40278388458131414,0.8107804295125306,0.32445797654586217,1.14267897605896
CHEMBL2835_Ki,489,126,v3,160,TabICL-MLX,0.398125095936331,0.8072309942929132,0.3190191021210482,1.4177169799804688
CHEMBL2835_Ki,489,126,v3,192,TabICL-MLX,0.4102745248924881,0.834642708796615,0.32794351327092985,1.7372212409973145
CHEMBL2835_Ki,489,126,v4,96,TabICL-MLX,0.41614628920293417,0.833566851481343,0.336398861365852,0.836961030960083
CHEMBL2835_Ki,489,126,v4,128,TabICL-MLX,0.421532209084332,0.8502136887488637,0.3390726791119589,1.1614480018615723
CHEMBL2835_Ki,489,126,v4,160,TabICL-MLX,0.41644436946254376,0.8763612988866926,0.32407181639048904,1.4211528301239014
CHEMBL2835_Ki,489,126,v4,192,TabICL-MLX,0.4133902256436677,0.86533594504047,0.323118676044405,1.7202608585357666
CHEMBL2835_Ki,489,126,v5,96,TabICL-MLX,0.4157738318743825,0.8241058923191962,0.3385601136488084,0.8569090366363525
CHEMBL2835_Ki,489,126,v5,128,TabICL-MLX,0.41107403840234,0.8393240806831118,0.3276852431087709,1.1685302257537842
CHEMBL2835_Ki,489,126,v5,160,TabICL-MLX,0.4057388207393339,0.8136756900545914,0.327713094754721,1.4078309535980225
CHEMBL2835_Ki,489,126,v5,192,TabICL-MLX,0.4132586900290071,0.8317030138343436,0.33294256471648964,1.7241270542144775
CHEMBL2835_Ki,489,126,v6,96,TabICL-MLX,0.4201777720870766,0.8281589357152546,0.34344959137087416,0.8684310913085938
CHEMBL2835_Ki,489,126,v6,128,TabICL-MLX,0.4059241345079596,0.8311036719690786,0.3229022471479677,1.1625499725341797
CHEMBL2835_Ki,489,126,v6,160,TabICL-MLX,0.40348572375580993,0.8002924101608216,0.3284020389682928,1.4170408248901367
CHEMBL2835_Ki,489,126,v6,192,TabICL-MLX,0.4028960760819287,0.8456331360644767,0.314216880432364,1.7097218036651611
CHEMBL287_Ki,1061,267,v3,96,TabICL-MLX,0.6449815044412666,0.699079403764545,0.6085516673903878,1.6607260704040527
CHEMBL287_Ki,1061,267,v3,128,TabICL-MLX,0.6572183548980217,0.7034437940359167,0.6264450533945378,2.177385091781616
CHEMBL287_Ki,1061,267,v3,160,TabICL-MLX,0.652498672272073,0.6938698622111837,0.6251173386099543,2.6664950847625732
CHEMBL287_Ki,1061,267,v3,192,TabICL-MLX,0.6441818908835079,0.685178282675996,0.6170431765082074,3.303395986557007
CHEMBL287_Ki,1061,267,v4,96,TabICL-MLX,0.6364146483476193,0.6836538887818383,0.6048627959090588,1.6697938442230225
CHEMBL287_Ki,1061,267,v4,128,TabICL-MLX,0.6642751689775578,0.7060458234175172,0.6366415152483249,2.1875810623168945
CHEMBL287_Ki,1061,267,v4,160,TabICL-MLX,0.659122538031891,0.6990353221154808,0.6327695949750269,2.704596996307373
CHEMBL287_Ki,1061,267,v4,192,TabICL-MLX,0.6831787811705676,0.7322354499072,0.6504801324878873,3.4075381755828857
CHEMBL287_Ki,1061,267,v5,96,TabICL-MLX,0.6169269349750315,0.6604514957193002,0.5879464614053823,1.7478320598602295
CHEMBL287_Ki,1061,267,v5,128,TabICL-MLX,0.6553392448297725,0.7072709662470565,0.6205055762692825,2.1963791847229004
CHEMBL287_Ki,1061,267,v5,160,TabICL-MLX,0.6478105294565206,0.7127211695941239,0.6034845140456647,2.692180871963501
CHEMBL287_Ki,1061,267,v5,192,TabICL-MLX,0.6539850431344745,0.7035937971690732,0.6208048934524291,3.2380411624908447
CHEMBL287_Ki,1061,267,v6,96,TabICL-MLX,0.6354181310501318,0.6997577571650178,0.5914421151295661,1.6679809093475342
CHEMBL287_Ki,1061,267,v6,128,TabICL-MLX,0.6602957538624195,0.7161724062526793,0.622644180697801,2.1866300106048584
CHEMBL287_Ki,1061,267,v6,160,TabICL-MLX,0.6558935696092545,0.7035773411717433,0.6240859977871417,2.7029528617858887
CHEMBL287_Ki,1061,267,v6,192,TabICL-MLX,0.657040120358639,0.6952367591324066,0.6318713595382609,3.2888760566711426
CHEMBL2971_Ki,779,197,v3,96,TabICL-MLX,0.5894782847804418,0.8380451904575817,0.522943548319587,1.2766199111938477
CHEMBL2971_Ki,779,197,v3,128,TabICL-MLX,0.5846149523126302,0.8279118173537537,0.5197021375419489,1.6877031326293945
CHEMBL2971_Ki,779,197,v3,160,TabICL-MLX,0.588179989188884,0.8325802778080343,0.522997628615056,2.0613181591033936
CHEMBL2971_Ki,779,197,v3,192,TabICL-MLX,0.5654594663905148,0.7964925409172495,0.504093904078652,2.4852728843688965
CHEMBL2971_Ki,779,197,v4,96,TabICL-MLX,0.5924974078512025,0.8220853268083113,0.5322682775545844,1.3001551628112793
CHEMBL2971_Ki,779,197,v4,128,TabICL-MLX,0.5882699952689064,0.8007771933848279,0.533375862283593,1.853381872177124
CHEMBL2971_Ki,779,197,v4,160,TabICL-MLX,0.5871451077021989,0.8064053910606938,0.530099014623993,2.0829598903656006
CHEMBL2971_Ki,779,197,v4,192,TabICL-MLX,0.5783580361906904,0.7883559736935084,0.5240529840068302,2.5069961547851562
CHEMBL2971_Ki,779,197,v5,96,TabICL-MLX,0.6040251719648421,0.8429762506725785,0.541039862244772,1.2921271324157715
CHEMBL2971_Ki,779,197,v5,128,TabICL-MLX,0.5867284395558134,0.8228850942100059,0.5242262349397382,1.69075608253479
CHEMBL2971_Ki,779,197,v5,160,TabICL-MLX,0.5986604917515063,0.8342470206646737,0.536637865660045,2.0682930946350098
CHEMBL2971_Ki,779,197,v5,192,TabICL-MLX,0.5869332816584023,0.8402136409512111,0.5187411502864592,2.497559070587158
CHEMBL2971_Ki,779,197,v6,96,TabICL-MLX,0.5975546407654555,0.8266546403551025,0.5375981551747514,1.288741111755371
CHEMBL2971_Ki,779,197,v6,128,TabICL-MLX,0.5667091349040345,0.8047202020314804,0.5030632360232373,1.6797890663146973
CHEMBL2971_Ki,779,197,v6,160,TabICL-MLX,0.5815137316114892,0.8321803142998022,0.5140441879674852,2.0733802318573
CHEMBL2971_Ki,779,197,v6,192,TabICL-MLX,0.5810880507179175,0.8164587414672277,0.5187000710232306,2.489103078842163
CHEMBL3979_EC50,899,226,v3,96,TabICL-MLX,0.6082698876029873,0.6462557754406101,0.579703958488493,1.441425085067749
CHEMBL3979_EC50,899,226,v3,128,TabICL-MLX,0.5876435682718075,0.6358155707740107,0.550776731864849,1.896575927734375
CHEMBL3979_EC50,899,226,v3,160,TabICL-MLX,0.5882276918466962,0.6211565813636654,0.5636067628429005,2.318864107131958
CHEMBL3979_EC50,899,226,v3,192,TabICL-MLX,0.584738534670631,0.6429301170339806,0.539486096677619,2.785125732421875
CHEMBL3979_EC50,899,226,v4,96,TabICL-MLX,0.6017370590003897,0.6504822171072755,0.5644641861937266,1.45698881149292
CHEMBL3979_EC50,899,226,v4,128,TabICL-MLX,0.5964267275669975,0.641056566715072,0.5624902777361434,1.9377491474151611
CHEMBL3979_EC50,899,226,v4,160,TabICL-MLX,0.607675456505923,0.6577973968874213,0.5692987969717974,2.3060920238494873
CHEMBL3979_EC50,899,226,v4,192,TabICL-MLX,0.5987522821243533,0.6427339405500233,0.5653500673833995,2.843592882156372
CHEMBL3979_EC50,899,226,v5,96,TabICL-MLX,0.5984900399194348,0.652066360248674,0.5572055559982191,1.5113542079925537
CHEMBL3979_EC50,899,226,v5,128,TabICL-MLX,0.5886429696684804,0.6309994049084573,0.5565182467671267,1.891279935836792
CHEMBL3979_EC50,899,226,v5,160,TabICL-MLX,0.5915936665655062,0.6397623907024482,0.5547479139927431,2.333883762359619
CHEMBL3979_EC50,899,226,v5,192,TabICL-MLX,0.596773155870633,0.641773566613932,0.5625371920687843,2.834368944168091
CHEMBL3979_EC50,899,226,v6,96,TabICL-MLX,0.5945550831091829,0.6350283035218224,0.5639653193484195,1.457261085510254
CHEMBL3979_EC50,899,226,v6,128,TabICL-MLX,0.585495133305626,0.615417792212254,0.5632182939243211,1.8863201141357422
CHEMBL3979_EC50,899,226,v6,160,TabICL-MLX,0.5899135977712876,0.6291982553354194,0.5602614310671704,2.324709892272949
CHEMBL3979_EC50,899,226,v6,192,TabICL-MLX,0.5895714289089069,0.6180636066693415,0.568411572343724,2.8148748874664307
CHEMBL4005_Ki,767,193,v3,96,TabICL-MLX,0.621068222193055,0.7913344129398612,0.46022167226485655,1.2849469184875488
CHEMBL4005_Ki,767,193,v3,128,TabICL-MLX,0.6161380005244829,0.7785068417679085,0.46460357038901184,1.6817262172698975
